Monitoring Data

	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	  Time
	2024/12/25	22:04:10	tels4happ005_PS1_00	      4	     4	       48	    42	     3	     2	     95	 0.69	10.00	0.1	  0	       0	        0	      67	44,554	  44,554	  11,108	   11,052	        0	  0	 10	  1	  1	  0	  0	   13	     13	10,004
	2024/12/25	22:04:10	tels4happ006_PS1_00	      3	     3	       32	    32	     3	     1	     96	 0.60	10.00	0.1	  0	       0	        0	      71	46,950	  46,950	  11,064	   11,044	        0	  0	 12	  4	  4	  0	  0	    8	      8	10,108
	2024/12/25	22:04:10	tels4happ007_PS1_00	      3	     3	       32	    32	     4	     2	     94	 0.72	10.00	0.1	  0	       0	        0	      73	48,342	  48,342	  11,060	   11,048	        0	  0	 11	  2	  3	  0	  0	    7	      7	10,003
	2024/12/25	22:04:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.26	10.00	0.1	  0	       0	        0	      81	53,594	  53,594	  11,040	   11,028	        0	  0	 11	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:04:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      82	53,833	  53,833	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:09:10	tels4happ001_PS1_00	      1	     1	       25	    25	     7	     4	     89	 1.61	10.00	0.4	  0	       0	        0	      55	36,585	  36,585	  12,780	   12,520	        0	  0	252	  1	  1	  0	  0	   43	     43	10,003
	2024/12/25	22:09:10	tels4happ002_PS1_00	     10	     2	       32	    32	    22	     1	     77	 4.52	15.00	0.2	  0	       9	        0	      65	64,304	  64,304	  17,408	   17,124	        0	  0	  2	  2	  1	  0	  0	   44	     44	 9,131
	2024/12/25	22:09:10	tels4happ003_PS1_00	     18	     5	       32	    32	    31	     2	     67	 6.46	15.00	0.1	  0	       0	        0	      62	61,140	  61,140	  20,848	   20,604	      628	  1	 11	  1	  1	  0	  0	   55	     55	10,110
	2024/12/25	22:09:10	tels4happ004_PS1_00	      1	     1	       37	    35	     4	     2	     94	 0.88	10.00	0.1	  0	       0	        0	      68	44,990	  44,990	  11,040	   11,028	        0	  0	 10	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:09:10	tels4happ005_PS1_00	      1	     1	       48	    45	     5	     2	     93	 1.00	10.00	0.2	  0	       0	        0	      67	44,533	  44,533	  11,044	   11,028	        0	  0	 10	  1	  1	  0	  0	    5	      5	10,003
	2024/12/25	22:09:10	tels4happ006_PS1_00	      4	     4	       32	    32	     7	     1	     92	 1.06	10.00	0.2	  0	       0	        0	      71	46,787	  46,787	  11,064	   11,044	        0	  0	 12	  1	  2	  0	  0	    9	      9	10,003
	2024/12/25	22:09:10	tels4happ007_PS1_00	      5	     4	       32	    32	     4	     2	     94	 0.78	10.00	0.1	  0	       0	        0	      73	48,259	  48,259	  11,180	   11,168	        0	  0	 11	  3	  3	  0	  0	    9	      9	 9,106
	2024/12/25	22:09:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.22	10.00	0.1	  0	       0	        0	      81	53,600	  53,600	  11,040	   11,028	        0	  0	 11	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	22:09:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.16	10.00	0.1	  0	       0	        0	      82	53,828	  53,828	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:14:10	tels4happ001_PS1_00	      1	     1	       25	    25	     5	     3	     92	 1.15	10.00	0.2	  0	      12	        0	      53	34,916	  34,916	  12,776	   12,520	        0	  0	252	  0	  1	  0	  0	   36	     36	10,002
	2024/12/25	22:14:10	tels4happ002_PS1_00	      2	     1	       32	    32	    27	     1	     72	 5.47	15.00	0.1	  0	       8	       74	      65	64,861	  64,861	  16,716	   16,524	        0	  0	  2	  0	  0	  0	  0	   29	     29	10,108
	2024/12/25	22:14:10	tels4happ003_PS1_00	      5	     2	       32	    32	    24	     2	     74	 5.12	15.00	0.0	  0	       0	        0	      64	63,024	  63,024	  18,620	   18,516	      640	  1	 10	  0	  0	  0	  0	   33	     33	 9,110
	2024/12/25	22:14:10	tels4happ004_PS1_00	      1	     1	       37	    35	     5	     2	     93	 0.92	10.00	0.1	  0	       0	        0	      68	44,868	  44,868	  11,040	   11,028	        0	  0	 10	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:14:10	tels4happ005_PS1_00	      1	     1	       48	    45	     3	     2	     95	 0.63	10.00	0.1	  0	       0	        0	      67	44,520	  44,520	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	22:14:10	tels4happ006_PS1_00	      4	     4	       32	    32	     8	     1	     91	 1.22	10.00	0.3	  0	       0	        0	      71	46,645	  46,645	  11,096	   11,076	        0	  0	 12	  2	  2	  0	  0	    9	      9	10,106
	2024/12/25	22:14:10	tels4happ007_PS1_00	      2	     2	       32	    32	     4	     2	     94	 0.69	10.00	0.1	  0	       0	        0	      73	48,193	  48,193	  11,044	   11,032	        0	  0	 11	  1	  1	  0	  0	    5	      5	10,111
